ticker,price,avg_share_volume20,avg_dollar_volume20,median_dollar_volume20,adr20_pct,tradable,rejection_reason,name,exchange
SIGI,90.34,314760.0,28841444.0,27201837.0,2.0,False,SHARE_VOLUME,"Selective Insurance Group, Inc. - Common Stock",NASDAQ
NJR,53.16,532970.0,28800380.0,28617271.0,1.66,False,SHARE_VOLUME|LOW_DAILY_RANGE,NewJersey Resources Corporation Common Stock,NYSE
CXM,5.48,4142805.0,28787845.0,23451334.0,4.89,False,MEDIAN_DOLLAR_VOLUME,"Sprinklr, Inc. Class A Common Stock",NYSE
UTZ,14.28,2025705.0,28759392.0,20856798.0,0.29,False,MEDIAN_DOLLAR_VOLUME|LOW_DAILY_RANGE,Utz Brands Inc Class A Common Stock ,NYSE
BL,28.35,911435.0,28733326.0,26157751.0,4.36,False,SHARE_VOLUME,"BlackLine, Inc. - Common Stock",NASDAQ
MHO,139.89,193515.0,28698569.0,27338392.0,2.28,False,SHARE_VOLUME,"M/I Homes, Inc. Common Stock",NYSE
PVLA,150.13,190315.0,28651926.0,28585161.0,4.72,False,SHARE_VOLUME,"Palvella Therapeutics, Inc. - Common Stock",NASDAQ
IMNM,24.67,1020335.0,28456691.0,22191064.0,4.38,False,MEDIAN_DOLLAR_VOLUME,"Immunome, Inc. - Common Stock",NASDAQ
GFF,96.03,286860.0,28423302.0,27671551.0,2.39,False,SHARE_VOLUME,Griffon Corporation Common Stock,NYSE
ARXS,52.45,528510.0,28341557.0,24982239.0,4.18,False,SHARE_VOLUME|MEDIAN_DOLLAR_VOLUME,"Arxis, Inc. - Class A Common Stock",NASDAQ
IDYA,37.59,715945.0,28312725.0,26259743.0,3.22,False,SHARE_VOLUME,"IDEAYA Biosciences, Inc. - Common Stock",NASDAQ
PDFS,47.77,617985.0,28291398.0,25405420.0,4.96,False,SHARE_VOLUME,"PDF Solutions, Inc. - Common Stock",NASDAQ
SVM,11.91,2250445.0,28141554.0,24861416.0,4.41,False,MEDIAN_DOLLAR_VOLUME,Silvercorp Metals Inc. Common Shares,NYSE American
CLDX,36.9,702380.0,28123051.0,24609683.0,3.55,False,SHARE_VOLUME|MEDIAN_DOLLAR_VOLUME,"Celldex Therapeutics, Inc. - Common Stock",NASDAQ
AZZ,137.07,199710.0,28061647.0,28360293.0,2.68,False,SHARE_VOLUME,AZZ Inc.,NYSE
BJRI,60.78,441710.0,28057895.0,25227871.0,3.81,False,SHARE_VOLUME,"BJ's Restaurants, Inc. - Common Stock",NASDAQ
PACS,44.76,639800.0,27986614.0,27825516.0,3.48,False,SHARE_VOLUME,"PACS Group, Inc. Common Stock",NYSE
NUTX,200.24,146280.0,27981400.0,27465467.0,4.84,False,SHARE_VOLUME,Nutex Health Inc. - Common Stock,NASDAQ
CARG,34.42,792850.0,27938251.0,27080707.0,3.14,False,SHARE_VOLUME,"CarGurus, Inc. - Class A Common Stock",NASDAQ
PUK,26.68,1013130.0,27911257.0,23208268.0,1.34,False,MEDIAN_DOLLAR_VOLUME|LOW_DAILY_RANGE,Prudential Public Limited Company Common Stock,NYSE
AGO,72.93,373795.0,27896606.0,28560974.0,1.81,False,SHARE_VOLUME|LOW_DAILY_RANGE,Assured Guaranty Ltd. Common Stock,NYSE
ARRY,4.62,5994305.0,27893387.0,29111107.0,4.73,False,PRICE,"Array Technologies, Inc. - Common Stock",NASDAQ
LPG,55.18,542900.0,27818042.0,26546251.0,3.22,False,SHARE_VOLUME,Dorian LPG Ltd. Common Stock,NYSE
CDP,35.43,768710.0,27811071.0,26537016.0,2.04,False,SHARE_VOLUME,COPT Defense Properties Common Shares of Beneficial Interest,NYSE
ALKT,20.51,1390155.0,27744044.0,22924658.0,3.85,False,MEDIAN_DOLLAR_VOLUME,"Alkami Technology, Inc. - Common Stock",NASDAQ
WLY,47.03,547335.0,27710008.0,23083014.0,3.8,False,SHARE_VOLUME|MEDIAN_DOLLAR_VOLUME,"John Wiley & Sons, Inc. Common Stock",NYSE
MMYT,50.09,499235.0,27661979.0,24395803.0,3.97,False,SHARE_VOLUME|MEDIAN_DOLLAR_VOLUME,MakeMyTrip Limited - Ordinary Shares,NASDAQ
FNGR,0.17,76730135.0,27576275.0,779724.0,19.22,False,PRICE|MEDIAN_DOLLAR_VOLUME,"FingerMotion, Inc. - common stock",NASDAQ
NEO,17.32,1585305.0,27550891.0,21573739.0,4.52,False,MEDIAN_DOLLAR_VOLUME,"NeoGenomics, Inc. - Common Stock",NASDAQ
LCII,91.02,271965.0,27519564.0,28054332.0,3.02,False,SHARE_VOLUME,LCI Industries,NYSE
SPB,86.22,314235.0,27489830.0,27187403.0,2.36,False,SHARE_VOLUME,"Spectrum Brands Holdings, Inc. Common Stock",NYSE
CBT,79.68,331870.0,27479768.0,28731382.0,2.45,False,SHARE_VOLUME,Cabot Corporation Common Stock,NYSE
ESTA,70.94,374130.0,27416169.0,25675149.0,4.13,False,SHARE_VOLUME,Establishment Labs Holdings Inc. - Common Shares,NASDAQ
ZD,56.22,492020.0,27354859.0,27710272.0,2.21,False,SHARE_VOLUME,"Ziff Davis, Inc. - Common Stock",NASDAQ
RUSHA,48.31,535845.0,27346992.0,25191265.0,2.59,False,SHARE_VOLUME,"Rush Enterprises, Inc. - Class A Common Stock",NASDAQ
SKT,36.37,722155.0,27341458.0,24742479.0,1.57,False,SHARE_VOLUME|MEDIAN_DOLLAR_VOLUME|LOW_DAILY_RANGE,Tanger Inc. Common Stock,NYSE
CSIQ,12.76,1982600.0,27264896.0,23215879.0,5.68,False,MEDIAN_DOLLAR_VOLUME,Canadian Solar Inc. - Common Shares,NASDAQ
ATMU,45.41,564080.0,27261620.0,27422224.0,3.32,False,SHARE_VOLUME,Atmus Filtration Technologies Inc. Common Stock,NYSE
UNFI,44.45,598855.0,27232959.0,23685333.0,3.64,False,SHARE_VOLUME|MEDIAN_DOLLAR_VOLUME,"United Natural Foods, Inc. Common Stock",NYSE
SFNC,23.19,1174980.0,27221665.0,23589798.0,1.82,False,MEDIAN_DOLLAR_VOLUME|LOW_DAILY_RANGE,Simmons First National Corporation - Common Stock,NASDAQ
ABCB,84.66,317355.0,27212442.0,27349702.0,1.53,False,SHARE_VOLUME|LOW_DAILY_RANGE,Ameris Bancorp Common Stock,NYSE
ATEX,82.18,306105.0,27198541.0,26379473.0,5.17,False,SHARE_VOLUME,Anterix Inc. - Common Stock,NASDAQ
BCPC,164.39,154845.0,27111861.0,25150442.0,1.97,False,SHARE_VOLUME|LOW_DAILY_RANGE,Balchem Corporation - Common Stock,NASDAQ
HTGC,17.41,1562750.0,27109590.0,25371995.0,1.55,False,LOW_DAILY_RANGE,"Hercules Capital, Inc. Common Stock",NYSE
AEHL,7.81,4134020.0,27058047.0,2512190.0,22.42,False,MEDIAN_DOLLAR_VOLUME,Antelope Enterprise Holdings Limited - Class A Ordinary Shares,NASDAQ
CBC,32.41,837975.0,27051207.0,22714766.0,2.55,False,SHARE_VOLUME|MEDIAN_DOLLAR_VOLUME,"Central Bancompany, Inc. - Class A Common Stock",NASDAQ
MMS,56.92,468470.0,26894910.0,25332683.0,2.43,False,SHARE_VOLUME,"Maximus, Inc. Common Stock",NYSE
ANDE,70.97,394060.0,26868732.0,23128388.0,3.55,False,SHARE_VOLUME|MEDIAN_DOLLAR_VOLUME,"The Andersons, Inc. - Common Stock",NASDAQ
ALG,169.08,161110.0,26764222.0,25392081.0,2.89,False,SHARE_VOLUME,"Alamo Group, Inc. Common Stock",NYSE
MFP,41.61,574365.0,26704985.0,22990122.0,6.02,False,SHARE_VOLUME|MEDIAN_DOLLAR_VOLUME,"Midera Food Processing, Inc. - Common Stock",NASDAQ
MCY,102.34,257255.0,26645734.0,26408170.0,2.38,False,SHARE_VOLUME,Mercury General Corporation Common Stock,NYSE
SKYW,96.14,268870.0,26600381.0,25651489.0,2.41,False,SHARE_VOLUME,"SkyWest, Inc. - Common Stock",NASDAQ
AZTA,30.85,814840.0,26572957.0,23927345.0,3.86,False,SHARE_VOLUME|MEDIAN_DOLLAR_VOLUME,"Azenta, Inc. - Common Stock",NASDAQ
LLYVK,97.36,257335.0,26477531.0,25160881.0,2.6,False,SHARE_VOLUME,"Liberty Live Holdings, Inc. - Series C Liberty Live Group Common Stock",NASDAQ
AGYS,104.49,233585.0,26471622.0,25109546.0,3.47,False,SHARE_VOLUME,"Agilysys, Inc. - Common Stock",NASDAQ
GIB,70.21,362095.0,26355059.0,24516452.0,2.09,False,SHARE_VOLUME|MEDIAN_DOLLAR_VOLUME,CGI Inc. Common Stock,NYSE
DGII,69.03,354870.0,26310985.0,23871268.0,3.55,False,SHARE_VOLUME|MEDIAN_DOLLAR_VOLUME,Digi International Inc. - Common Stock,NASDAQ
SBCF,33.98,759455.0,26237787.0,24892074.0,1.85,False,SHARE_VOLUME|MEDIAN_DOLLAR_VOLUME|LOW_DAILY_RANGE,Seacoast Banking Corporation of Florida - Common Stock,NASDAQ
TBBK,50.63,447380.0,26234984.0,17684496.0,3.09,False,SHARE_VOLUME|MEDIAN_DOLLAR_VOLUME,"The Bancorp, Inc. - Common Stock",NASDAQ
AMBQ,63.52,435245.0,26224342.0,24047206.0,5.14,False,SHARE_VOLUME|MEDIAN_DOLLAR_VOLUME,"Ambiq Micro, Inc. Common Stock",NYSE
NCPL,0.45,42457085.0,26223521.0,713246.0,27.3,False,PRICE|MEDIAN_DOLLAR_VOLUME,Netcapital Inc. - Common Stock,NASDAQ
KN,36.92,751910.0,26216023.0,24298493.0,3.27,False,SHARE_VOLUME|MEDIAN_DOLLAR_VOLUME,Knowles Corporation Common Stock,NYSE
GCT,51.87,515145.0,26203698.0,25737593.0,4.59,False,SHARE_VOLUME,GigaCloud Technology Inc - Class A Ordinary Shares,NASDAQ
HMC,32.52,815055.0,26162395.0,24271129.0,1.15,False,SHARE_VOLUME|MEDIAN_DOLLAR_VOLUME|LOW_DAILY_RANGE,"Honda Motor Company, Ltd. Common Stock",NYSE
FLYW,17.87,1401340.0,26103270.0,24831328.0,3.35,False,MEDIAN_DOLLAR_VOLUME,Flywire Corporation - Voting Common Stock,NASDAQ
ORC,6.33,3984095.0,26085106.0,24577766.0,1.53,False,MEDIAN_DOLLAR_VOLUME|LOW_DAILY_RANGE,"Orchid Island Capital, Inc. Common Stock",NYSE
TFII,131.24,191540.0,26031933.0,26848280.0,2.87,False,SHARE_VOLUME,TFI International Inc. Common Shares,NYSE
CWT,48.22,518670.0,25925843.0,20327737.0,1.75,False,SHARE_VOLUME|MEDIAN_DOLLAR_VOLUME|LOW_DAILY_RANGE,California Water Service Group Common Stock,NYSE
LINC,25.02,996455.0,25853726.0,25415047.0,5.37,False,SHARE_VOLUME,Lincoln Educational Services Corporation - Common Stock,NASDAQ
INDI,3.35,6442930.0,25844155.0,19116181.0,7.0,False,PRICE|MEDIAN_DOLLAR_VOLUME,"indie Semiconductor, Inc. - Class A Common Stock",NASDAQ
AEVA,15.52,1503320.0,25827957.0,24499810.0,6.61,False,MEDIAN_DOLLAR_VOLUME,"Aeva Technologies, Inc. - Common Stock",NASDAQ
SA,31.01,803535.0,25786576.0,20354069.0,5.0,False,SHARE_VOLUME|MEDIAN_DOLLAR_VOLUME,"Seabridge Gold, Inc. Common Shares New",NYSE
CLYM,14.25,1645375.0,25690945.0,22324356.0,8.67,False,MEDIAN_DOLLAR_VOLUME,"Climb Bio, Inc. - Common Stock",NASDAQ
AX,93.26,265415.0,25689915.0,25339572.0,2.34,False,SHARE_VOLUME,"Axos Financial, Inc. Common Stock",NYSE
ABUS,5.12,4984970.0,25621721.0,17583200.0,2.72,False,MEDIAN_DOLLAR_VOLUME,Arbutus Biopharma Corporation - Common Stock,NASDAQ
GRBK,68.42,359620.0,25546591.0,24108412.0,2.45,False,SHARE_VOLUME|MEDIAN_DOLLAR_VOLUME,"Green Brick Partners, Inc. Common Stock",NYSE
SDRL,47.9,532380.0,25542588.0,21807918.0,3.29,False,SHARE_VOLUME|MEDIAN_DOLLAR_VOLUME,Seadrill Limited Common Shares,NYSE
SNDX,18.18,1284270.0,25526955.0,24592889.0,3.92,False,MEDIAN_DOLLAR_VOLUME,"Syndax Pharmaceuticals, Inc. - Common Stock",NASDAQ
BMA,77.82,332410.0,25518157.0,22847859.0,4.16,False,SHARE_VOLUME|MEDIAN_DOLLAR_VOLUME,Banco Macro S.A.  ADR (representing Ten Class B Common Shares),NYSE
SRAD,12.91,1969890.0,25457372.0,22277847.0,4.0,False,MEDIAN_DOLLAR_VOLUME,Sportradar Group AG - Class A Ordinary Shares,NASDAQ
PAGS,10.12,2749880.0,25423560.0,22858057.0,3.48,False,MEDIAN_DOLLAR_VOLUME,PagSeguro Digital Ltd. Class A Common Shares,NYSE
WSFS,79.73,319965.0,25373158.0,25832797.0,1.63,False,SHARE_VOLUME|LOW_DAILY_RANGE,WSFS Financial Corporation - Common Stock,NASDAQ
ANIP,70.19,343590.0,25354896.0,23793096.0,2.6,False,SHARE_VOLUME|MEDIAN_DOLLAR_VOLUME,"ANI Pharmaceuticals, Inc. - Common Stock",NASDAQ
EXPO,67.21,367095.0,25289035.0,25867204.0,2.36,False,SHARE_VOLUME,"Exponent, Inc. - Common Stock",NASDAQ
LMAT,80.59,313050.0,25288300.0,22593896.0,2.46,False,SHARE_VOLUME|MEDIAN_DOLLAR_VOLUME,"LeMaitre Vascular, Inc. - Common Stock",NASDAQ
ALOY,8.41,2202155.0,25261755.0,22032789.0,8.17,False,MEDIAN_DOLLAR_VOLUME,REalloys Inc. - Common Stock,NASDAQ
GENB,15.72,1507400.0,25237648.0,15633932.0,8.69,False,MEDIAN_DOLLAR_VOLUME,"Generate Biomedicines, Inc. - Common Stock",NASDAQ
SLDE,24.84,1063870.0,25232781.0,19731546.0,2.89,False,MEDIAN_DOLLAR_VOLUME,"Slide Insurance Holdings, Inc. - Common Stock",NASDAQ
STOK,29.03,797060.0,25142226.0,20874195.0,4.35,False,SHARE_VOLUME|MEDIAN_DOLLAR_VOLUME,"Stoke Therapeutics, Inc. - Common Stock",NASDAQ
TRAX,36.44,588735.0,25136474.0,22595207.0,6.86,False,SHARE_VOLUME|MEDIAN_DOLLAR_VOLUME,"First Tracks Biotherapeutics, Inc. - Ordinary Shares",NASDAQ
USAS,5.05,4699095.0,25110675.0,23658721.0,5.31,False,MEDIAN_DOLLAR_VOLUME,"Americas Gold and Silver Corporation Common Shares, no par value",NYSE American
CELU,1.41,12240495.0,25106587.0,218273.0,19.63,False,PRICE|MEDIAN_DOLLAR_VOLUME,Celularity Inc. - Class A Common Stock,NASDAQ
ABSI,8.21,2773965.0,25105027.0,22405594.0,6.21,False,MEDIAN_DOLLAR_VOLUME,Absci Corporation - Common Stock,NASDAQ
MBX,59.02,388165.0,25099903.0,23402260.0,4.55,False,SHARE_VOLUME|MEDIAN_DOLLAR_VOLUME,"MBX Biosciences, Inc. - Common Stock",NASDAQ
CDTG,1.41,13230950.0,25094928.0,3224877.0,47.96,False,PRICE|MEDIAN_DOLLAR_VOLUME,CDT Environmental Technology Investment Holdings Limited - ordinary shares,NASDAQ
ANAB,53.87,440300.0,25077680.0,19649295.0,4.4,False,SHARE_VOLUME|MEDIAN_DOLLAR_VOLUME,"AnaptysBio, Inc. - Common Stock",NASDAQ
NWE,69.24,355990.0,25076704.0,24677703.0,1.76,False,SHARE_VOLUME|MEDIAN_DOLLAR_VOLUME|LOW_DAILY_RANGE,"NorthWestern Energy Group, Inc.  - Common Stock",NASDAQ
CYPH,2.27,12981485.0,24999094.0,16104402.0,17.43,False,PRICE|MEDIAN_DOLLAR_VOLUME,Cypherpunk Technologies Inc. - Common Stock,NASDAQ
DXC,11.39,2267655.0,24969184.0,22816450.0,3.91,False,MEDIAN_DOLLAR_VOLUME,DXC Technology Company Common Stock ,NYSE
SUPN,41.64,555705.0,24956653.0,23093196.0,2.82,False,SHARE_VOLUME|MEDIAN_DOLLAR_VOLUME,"Supernus Pharmaceuticals, Inc. - Common Stock",NASDAQ
UCB,35.29,702290.0,24926566.0,23939997.0,1.78,False,SHARE_VOLUME|MEDIAN_DOLLAR_VOLUME|LOW_DAILY_RANGE,"United Community Banks, Inc. Common Stock",NYSE
STN,69.66,339755.0,24917969.0,24210025.0,2.64,False,SHARE_VOLUME|MEDIAN_DOLLAR_VOLUME,Stantec Inc Common Stock,NYSE
WAFD,33.88,707945.0,24872199.0,15550126.0,2.08,False,SHARE_VOLUME|MEDIAN_DOLLAR_VOLUME,"WaFd, Inc. - Common Stock",NASDAQ
KT,19.9,1282675.0,24849536.0,22477318.0,1.68,False,MEDIAN_DOLLAR_VOLUME|LOW_DAILY_RANGE,KT Corporation Common Stock,NYSE
WTTR,20.64,1235710.0,24761154.0,23462172.0,3.67,False,MEDIAN_DOLLAR_VOLUME,"Select Water Solutions, Inc. Class A common stock",NYSE
HCI,185.73,133385.0,24757385.0,25954851.0,2.15,False,SHARE_VOLUME,"HCI Group, Inc. Common Stock",NYSE
TRVI,15.9,1415535.0,24715445.0,22913114.0,4.17,False,MEDIAN_DOLLAR_VOLUME,"Trevi Therapeutics, Inc. - Common Stock",NASDAQ
OMDA,19.66,1070685.0,24654880.0,23770984.0,4.68,False,MEDIAN_DOLLAR_VOLUME,"Omada Health, Inc. - Common Stock",NASDAQ
GEF,82.32,289080.0,24578329.0,23842406.0,2.31,False,SHARE_VOLUME|MEDIAN_DOLLAR_VOLUME,Greif Inc. Class A Common Stock,NYSE
KWR,156.22,150755.0,24557853.0,23034498.0,2.96,False,SHARE_VOLUME|MEDIAN_DOLLAR_VOLUME,Quaker Houghton Common Stock,NYSE
MWA,23.94,1001290.0,24510618.0,23068382.0,2.01,False,MEDIAN_DOLLAR_VOLUME,MUELLER WATER PRODUCTS Common Stock,NYSE
BORR,4.27,5462875.0,24401499.0,19294515.0,4.44,False,PRICE|MEDIAN_DOLLAR_VOLUME,Borr Drilling Limited Common Shares,NYSE
BBT,31.34,771590.0,24389258.0,23534150.0,1.98,False,SHARE_VOLUME|MEDIAN_DOLLAR_VOLUME|LOW_DAILY_RANGE,Beacon Financial Corporation Common stock,NYSE
AADX,12.2,1755530.0,24352580.0,23219156.0,6.73,False,MEDIAN_DOLLAR_VOLUME,"Applied Aerospace & Defense, Inc. Common Stock",NYSE
MAIN,56.22,421485.0,24317049.0,23512979.0,1.42,False,SHARE_VOLUME|MEDIAN_DOLLAR_VOLUME|LOW_DAILY_RANGE,Main Street Capital Corporation Common Stock,NYSE
PAC,203.46,116650.0,24295456.0,19676825.0,2.65,False,SHARE_VOLUME|MEDIAN_DOLLAR_VOLUME,"Grupo Aeroportuario Del Pacifico, S.A. B. de C.V. Grupo Aeroportuario Del Pacifico, S.A. de C.V. (each representing 10 Series B shares)",NYSE
MSGE,79.19,305955.0,24292135.0,21447984.0,2.58,False,SHARE_VOLUME|MEDIAN_DOLLAR_VOLUME,Madison Square Garden Entertainment Corp. Class A Common Stock,NYSE
ODD,18.28,1578090.0,24283430.0,11014243.0,8.09,False,MEDIAN_DOLLAR_VOLUME,ODDITY Tech Ltd. - Class A Ordinary Shares,NASDAQ
BATRK,48.84,470465.0,24267801.0,20673277.0,2.34,False,SHARE_VOLUME|MEDIAN_DOLLAR_VOLUME,"Atlanta Braves Holdings, Inc. - Series C Common Stock",NASDAQ
IRD,6.04,4524470.0,24254898.0,3842655.0,9.47,False,MEDIAN_DOLLAR_VOLUME,"Opus Genetics, Inc. - Common Stock",NASDAQ
YELP,21.28,1080305.0,24208451.0,23848537.0,3.86,False,MEDIAN_DOLLAR_VOLUME,Yelp Inc. Common Stock,NYSE
AVA,36.79,641165.0,24192390.0,23357785.0,1.6,False,SHARE_VOLUME|MEDIAN_DOLLAR_VOLUME|LOW_DAILY_RANGE,Avista Corporation Common Stock,NYSE
KMPR,27.25,882345.0,24188455.0,21802458.0,3.53,False,SHARE_VOLUME|MEDIAN_DOLLAR_VOLUME,Kemper Corporation,NYSE
CALY,15.46,1532145.0,24174663.0,23507930.0,2.49,False,MEDIAN_DOLLAR_VOLUME,Callaway Golf Company Common Stock,NYSE
VECO,44.83,519270.0,24143637.0,20880790.0,4.55,False,SHARE_VOLUME|MEDIAN_DOLLAR_VOLUME,Veeco Instruments Inc. - Common Stock,NASDAQ
BHE,77.8,327880.0,24125935.0,23955466.0,3.34,False,SHARE_VOLUME|MEDIAN_DOLLAR_VOLUME,"Benchmark Electronics, Inc. Common Stock",NYSE
OSW,21.74,999795.0,24100451.0,20325936.0,3.59,False,SHARE_VOLUME|MEDIAN_DOLLAR_VOLUME,OneSpaWorld Holdings Limited - Common Shares,NASDAQ
TRUG,0.65,32132810.0,24092318.0,937693.0,19.88,False,PRICE|MEDIAN_DOLLAR_VOLUME,"TruGolf Holdings, Inc. - Class A Common Stock",NASDAQ
CWK,12.9,1724355.0,24068939.0,20684628.0,3.76,False,MEDIAN_DOLLAR_VOLUME,Cushman & Wakefield Ltd. Common Shares,NYSE
HNI,46.87,498125.0,24034701.0,20084336.0,2.53,False,SHARE_VOLUME|MEDIAN_DOLLAR_VOLUME,HNI Corporation Common Stock,NYSE
NIC,170.37,139700.0,23986796.0,23328217.0,2.01,False,SHARE_VOLUME|MEDIAN_DOLLAR_VOLUME,Nicolet Bankshares Inc. Common Stock,NYSE
INTA,37.23,586805.0,23976850.0,23075258.0,4.04,False,SHARE_VOLUME|MEDIAN_DOLLAR_VOLUME,"Intapp, Inc. - Common Stock",NASDAQ
CON,34.95,689250.0,23859835.0,22654043.0,2.13,False,SHARE_VOLUME|MEDIAN_DOLLAR_VOLUME,"Concentra Group Holdings Parent, Inc. Common Stock",NYSE
CDNL,35.65,600390.0,23853893.0,18223333.0,7.26,False,SHARE_VOLUME|MEDIAN_DOLLAR_VOLUME,Cardinal Infrastructure Group Inc. - Class A Common Stock,NASDAQ
XHLD,12.53,2604125.0,23853813.0,14869103.0,13.73,False,MEDIAN_DOLLAR_VOLUME,"TEN Holdings, Inc. - Common Stock",NASDAQ
PLMR,133.66,181325.0,23789345.0,21722832.0,2.79,False,SHARE_VOLUME|MEDIAN_DOLLAR_VOLUME,"Palomar Holdings, Inc. - Common stock",NASDAQ
REAX,20.28,1041998.0,23750053.0,17953552.0,10.19,False,MEDIAN_DOLLAR_VOLUME,Real REMAX Group Inc. - Common Stock,NASDAQ
INTR,5.71,4307790.0,23723944.0,21198380.0,4.38,False,MEDIAN_DOLLAR_VOLUME,Inter & Co. Inc. - Class A Common Shares,NASDAQ
IPAR,112.01,205875.0,23681189.0,23195690.0,2.84,False,SHARE_VOLUME|MEDIAN_DOLLAR_VOLUME,"Interparfums, Inc. - Common Stock",NASDAQ
GPGI,13.3,1775085.0,23671142.0,22539026.0,4.72,False,MEDIAN_DOLLAR_VOLUME,"GPGI, Inc. Class A Common Stock",NYSE
AVEX,16.08,1328155.0,23663789.0,20121974.0,7.15,False,MEDIAN_DOLLAR_VOLUME,AEVEX Corp. Class A Common Stock,NYSE
PBI,17.06,1400560.0,23651913.0,21903019.0,2.34,False,MEDIAN_DOLLAR_VOLUME,Pitney Bowes Inc. Common Stock,NYSE
PNRG,211.11,111210.0,23623811.0,19068224.0,4.52,False,SHARE_VOLUME|MEDIAN_DOLLAR_VOLUME,PrimeEnergy Resources Corporation - Common Stock,NASDAQ
LION,11.27,2066510.0,23573270.0,21714087.0,2.77,False,MEDIAN_DOLLAR_VOLUME,Lionsgate Studios Corp Common Shares,NYSE
PRKS,36.5,564505.0,23512738.0,23909690.0,3.52,False,SHARE_VOLUME|MEDIAN_DOLLAR_VOLUME,United Parks & Resorts Inc. Common Stock,NYSE
CATY,62.01,378605.0,23506774.0,22749819.0,1.61,False,SHARE_VOLUME|MEDIAN_DOLLAR_VOLUME|LOW_DAILY_RANGE,Cathay General Bancorp - Common Stock,NASDAQ
GPRE,14.9,1548430.0,23449669.0,20703898.0,4.94,False,MEDIAN_DOLLAR_VOLUME,"Green Plains, Inc. - Common Stock",NASDAQ
CEVA,29.01,816330.0,23399128.0,19123828.0,4.47,False,SHARE_VOLUME|MEDIAN_DOLLAR_VOLUME,"CEVA, Inc. - Common Stock",NASDAQ
CXT,51.99,468865.0,23384405.0,21923145.0,2.91,False,SHARE_VOLUME|MEDIAN_DOLLAR_VOLUME,"Crane NXT, Co. Common Stock",NYSE
SII,133.05,180435.0,23349318.0,19291928.0,3.67,False,SHARE_VOLUME|MEDIAN_DOLLAR_VOLUME,Sprott Inc. Common Shares,NYSE
HAWK,16.3,1214930.0,23314422.0,20596467.0,6.36,False,MEDIAN_DOLLAR_VOLUME,"HawkEye 360, Inc. Common Stock",NYSE
SHO,10.98,2102315.0,23298176.0,22794489.0,2.02,False,MEDIAN_DOLLAR_VOLUME,"Sunstone Hotel Investors, Inc. Sunstone Hotel Investors, Inc. Common Shares",NYSE
RXT,3.22,7025325.0,23283247.0,21190518.0,7.65,False,PRICE|MEDIAN_DOLLAR_VOLUME,"Rackspace Technology, Inc. - Common Stock",NASDAQ
AMPL,12.59,1766420.0,23259425.0,21175599.0,4.26,False,MEDIAN_DOLLAR_VOLUME,"Amplitude, Inc. - Class A Common Stock",NASDAQ
ITIC,297.53,78700.0,23235235.0,22205569.0,2.63,False,SHARE_VOLUME|MEDIAN_DOLLAR_VOLUME,Investors Title Company - Common Stock,NASDAQ
CAST,1.41,12127895.0,23190768.0,2021486.0,17.11,False,PRICE|MEDIAN_DOLLAR_VOLUME,"FreeCast, Inc. - Class A common stock",NASDAQ
SKWD,56.74,404145.0,23158958.0,20705515.0,3.01,False,SHARE_VOLUME|MEDIAN_DOLLAR_VOLUME,"Skyward Specialty Insurance Group, Inc. - Common Stock",NASDAQ
RHLD,130.14,175130.0,23155304.0,21311276.0,5.52,False,SHARE_VOLUME|MEDIAN_DOLLAR_VOLUME,Resolute Holdings Management Common Stock ,NYSE
TYRA,22.03,950640.0,23095296.0,10674498.0,6.27,False,SHARE_VOLUME|MEDIAN_DOLLAR_VOLUME,"Tyra Biosciences, Inc. - Common Stock",NASDAQ
CIGI,93.35,228930.0,23043032.0,23970254.0,2.91,False,SHARE_VOLUME|MEDIAN_DOLLAR_VOLUME,Colliers International Group Inc.  - Subordinate Voting Shares,NASDAQ
LB,86.85,267580.0,22983769.0,18787777.0,3.7,False,SHARE_VOLUME|MEDIAN_DOLLAR_VOLUME,LandBridge Company LLC Class A Shares Representing Limited Liability Company Interests,NYSE
ROG,136.68,177175.0,22972713.0,21740424.0,3.15,False,SHARE_VOLUME|MEDIAN_DOLLAR_VOLUME,Rogers Corporation Common Stock,NYSE
TNET,66.01,335045.0,22935464.0,22197807.0,3.46,False,SHARE_VOLUME|MEDIAN_DOLLAR_VOLUME,"TriNet Group, Inc. Common Stock",NYSE
LIND,25.67,801790.0,22904718.0,20360799.0,4.38,False,SHARE_VOLUME|MEDIAN_DOLLAR_VOLUME,Lindblad Expeditions Holdings Inc.  - Common Stock,NASDAQ
NTCT,38.05,598520.0,22862944.0,22096017.0,2.28,False,SHARE_VOLUME|MEDIAN_DOLLAR_VOLUME,"NetScout Systems, Inc. - Common Stock",NASDAQ
CRE,2.76,3385615.0,22792242.0,76789.0,12.5,False,PRICE|MEDIAN_DOLLAR_VOLUME,Cre8 Enterprise Limited - Class A Ordinary Shares,NASDAQ
TAC,12.08,1871595.0,22755340.0,15440292.0,2.77,False,MEDIAN_DOLLAR_VOLUME,TransAlta Corporation Ordinary Shares,NYSE
OMCL,32.79,655910.0,22730596.0,21501667.0,3.42,False,SHARE_VOLUME|MEDIAN_DOLLAR_VOLUME,"Omnicell, Inc. - Common Stock",NASDAQ
UPWK,8.72,2604850.0,22714437.0,23998515.0,3.62,False,MEDIAN_DOLLAR_VOLUME,Upwork Inc. - Common Stock,NASDAQ
